Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Guatemala,GTM,"Remesas de trabajadores y compensación de empleados, recibidas (% del PIB)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,0.255451135646341,0.355813258464954,0.341900149164079,0.332542180308934,0.284635482382731,0.122748654104003,0.0430939217969537,0.0359028517328104,0.0102863175009286,0.00967925220520108,0.00141155219578911,0.582789026468407,1.01061450065118,1.55160854923991,1.90195763363781,2.20863415468505,2.11229139174529,2.1912873605728,2.43937314475094,2.3949214474265,2.293419891109,2.35363970228184,2.54170499938021,3.09090850930664,3.44333935987964,7.82711765505829,9.95052323955904,11.1442002898158,11.4495678320977,12.4396658426336,12.6198064151269,11.4940333115688,10.779941560258,10.3860632540983,9.67027447517279,10.0118523620413,10.0076864444103,9.94158063209144,10.4233702320772,11.1464932742804,11.7144421222889,12.8914862375702,13.8348471266173,14.6935072959756,
México,MEX,"Remesas de trabajadores y compensación de empleados, recibidas (% del PIB)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,0.131538461538462,0.506485631487777,0.462192402470773,0.664105732673777,0.890757645152229,0.847165596362039,0.827784929818501,1.31623837284472,1.34539112594683,1.34297625912281,1.26151379921891,1.18582105811776,0.967609763100782,1.01884141152725,0.79463020008151,0.780923918966554,1.21311760942995,1.20420775746187,1.10824352004722,1.23479956437725,1.10767428268591,1.0629568142512,1.34084558197703,1.42848814631062,2.28340286390305,2.53908425471719,2.59173301405018,2.72125914561747,2.55343004544583,2.34610322131051,2.45273585159605,2.08737304881148,1.9860963183513,1.93229894853011,1.81952511124945,1.88558627046974,2.23857811407087,2.6602880018257,2.78454954618961,2.92606156733621,3.07395199360612,3.99270330876938,
Perú,PER,"Remesas de trabajadores y compensación de empleados, recibidas (% del PIB)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32941585100278,0.43096587666862,0.667291282757824,0.829694991107158,1.05387273151483,1.12355770270158,1.08049577452325,1.09376972983441,1.16573493412717,1.33499843988249,1.38693075533602,1.4476439380523,1.28772179077061,1.47877535639654,1.6964738424159,1.89331588408079,2.0729107456208,2.08553802579696,2.02706961928358,1.99357606247792,1.71756874165066,1.57017608748453,1.44716799759761,1.34571396885726,1.31308742318532,1.43571472544002,1.50283871968612,1.44603541786327,1.44884126296051,1.45573065690527,1.45435202968754,
